ID, NumberOfTotalCharactersMean, NumberOfTotalCharactersStd, NumberOfLowercaseCharactersMean,NumberOfLowercaseCharactersStd, NumberOfSpecialCharactersMean, NumberOfSpecialCharactersStd, NumberOfBlanksMean, NumberOfBlanksStd, NumberOfWordsMean, NumberOfWordsStd, LengthOfWordsMean,LengthOfWordsStd, PropositionsLengthMean, PropositionsLengthStd, NumberOfPunctuationCharactersMean, NumberOfPunctuationCharactersStd, NumberOfLowercaseWordsMean, NumberOfLowercaseWordsStd, FleschKincaidGradeLevelMean, FleschKincaidGradeLevelStd, FleschReadingEaseMean,FleschReadingEaseStd, DaleChallReadabilityMean, DaleChallReadabilityStd, AutomatedReadabilityIndexMean, AutomatedReadabilityIndexStd, ColemanLiauIndexMean, ColemanLiauIndexStd, GunningFogMean, GunningFogStd,LinsearWriteMean,LinsearWriteStd,Author,Class
29115886,47.53333333,3.100895928,41.1,3.139532874,1.066666667,0.249443826,4.166666667,0.552770798,5.166666667,0.552770798,8.375166667,0.996011198,5.166666667,0.552770798,1.05,0.217944947,4.166666667,0.552770798,17.42333333,4.557351814,-20.631,33.24621977,18.899,1.570327673,21.07666667,4.686802985,26.339,5.517464605,19.9125,7.036566782,3.85,0.737676533,AI,1
29267129,72.11666667,5.144873392,62.3,4.980963762,1.2,0.476095229,7.25,0.766485486,8.25,0.766485486,8.4915,0.798272771,8.25,0.766485486,1.15,0.401040314,7.166666667,0.859586464,16.87333333,3.365752351,-11.27383333,24.57679285,17.07516667,1.305288591,19.93166667,3.392908863,25.51166667,4.200165142,19.487,5.175163218,6.4625,1.145484795,AI,1
29293281,42.25,3.258962002,35.78333333,2.933096581,1.033333333,0.179505494,4.416666667,0.640095479,5.416666667,0.640095479,7.962333333,0.899839554,5.416666667,0.640095479,1.033333333,0.179505494,4.4,0.611010093,11.18833333,4.835014363,24.52233333,35.46193769,15.65966667,1.629922254,14.49166667,3.256034995,18.39716667,3.78238465,15.14633333,7.294979545,3.391666667,0.785767495,AI,1
29396889,47.75,4.288064832,41.48333333,4.216996035,1.066666667,0.249443826,4.2,0.6,5.2,0.6,8.590833333,1.04019436,5.2,0.6,1.066666667,0.249443826,4.2,0.6,16.625,5.585744504,-14.88316667,40.72415862,17.1595,2.508832016,21.12333333,5.558308096,26.408,6.535632793,19.70366667,8.298056794,3.866666667,1.015983377,AI,1
29485766,123.6585366,166.0504786,97.24390244,132.2996931,4.487804878,5.959710057,17.46341463,23.46049878,18.46341463,23.46049878,6.821219512,0.862379564,10.43097561,8.000078294,3.853658537,4.205460884,15.85365854,20.21658457,8.946341463,3.413752499,48.87146341,23.30612026,12.59292683,2.085120625,11.4097561,3.244192175,13.62560976,3.879615928,10.33780488,5.368174742,6.163170732,3.027120856,AI,1
29552151,99.88888889,12.60021556,75.46666667,10.30124049,5.866666667,1.995550606,14.26666667,2.576819745,15.26666667,2.576819745,6.642444444,0.851748934,8.700444444,4.454766214,5.111111111,1.957574715,12.71111111,2.446060072,9.142222222,3.870485981,45.72688889,26.96699924,12.53288889,2.161994575,10.99333333,3.79522507,12.59,3.888897587,10.22533333,4.476939729,5.562888889,3.169362798,AI,1
29710654,97.60416667,9.464274015,76.5,8.720187307,4.5,1.707825128,12.85416667,2.380384977,13.85416667,2.380384977,7.230625,1.13859454,8.51625,3.583261215,3.708333333,1.695070467,11.83333333,2.153807997,10.88333333,4.054387199,34.64645833,27.87258057,13.34729167,2.214392072,13.58541667,4.857725359,16.1,5.731388721,11.97,4.978399174,6.489583333,2.894840207,AI,1
29745877,131.3157895,19.08858196,104.2105263,14.65418549,5.236842105,3.716493895,17.55263158,3.168075694,18.55263158,3.168075694,7.579736842,0.908618057,11.67289474,5.390190851,4.342105263,3.55613862,15.89473684,3.250825593,11.97105263,4.288473406,31.73526316,24.80676836,12.88210526,2.09153703,14.38157895,4.955584583,16.18447368,5.062549648,13.89921053,4.75461293,8.976052632,4.84628536,AI,1
29867936,125.5588235,14.78908814,90.02941176,17.7324649,7.588235294,2.302398328,18.26470588,2.682281991,19.26470588,2.682281991,7.057647059,0.918931793,7.003823529,4.884032817,6.617647059,2.000216251,14.61764706,3.918393322,9.529411765,3.091594811,48.09941176,20.65310202,11.9,1.726328985,12.60882353,3.760035016,13.56735294,4.058435883,11.69176471,3.069267464,7.801470588,3.51874153,AI,1
30059111,100.6444444,21.13570497,77.37777778,18.01763197,5.377777778,2.86192545,14.4,2.908989897,15.4,2.908989897,6.766222222,1.004253817,8.648888889,5.103147709,4.8,3.066666667,12.53333333,2.993325909,8.831111111,3.179994565,50.84266667,21.84567584,12.33533333,1.935971304,11.45555556,3.683932413,12.96933333,4.424861781,11.48111111,4.731015499,6.816888889,3.358439996,AI,1
30089873,127.9302326,10.87004707,105.4186047,9.626109258,4.023255814,1.501756678,15.06976744,1.992956771,16.06976744,1.992956771,8.401162791,0.849720089,10.82953488,4.817361988,3.186046512,1.48254674,14.58139535,2.345034915,14.96511628,3.664847706,10.00534884,24.34155614,14.42465116,2.540303359,18.88837209,5.093553121,22.05465116,5.853090358,17.83744186,4.742432941,10.06395349,3.783798473,AI,1
30146653,108.9347826,15.1304504,86.06521739,12.83236766,3.956521739,1.197034774,14.63043478,2.371558794,15.63043478,2.371558794,7.025652174,0.842565059,11.88086957,4.67134783,3.217391304,1.381760746,13.76086957,2.898161206,10.34130435,3.579201762,39.42195652,21.94282924,13.35608696,2.053338192,12.53478261,3.806528568,15.0373913,4.053199721,11.97630435,4.597385532,6.679565217,3.361000729,AI,1
30147416,81.83673469,17.01181695,64.42857143,14.01020037,2.979591837,1.253400207,12.71428571,3.499271061,13.71428571,3.499271061,5.848367347,1.099692623,13.07142857,3.748469075,2.612244898,1.103174021,13.26530612,3.601448179,6.197959184,2.433146094,69.9744898,17.57882632,8.785714286,3.18894839,8.553061224,3.578570119,9.711020408,4.660175719,6.540408163,2.818683264,5.448979592,2.99914086,AI,1
30240322,65.63888889,17.44380307,50.91666667,14.45563135,1.944444444,1.104144829,10.38888889,3.409771724,11.38888889,3.409771724,5.596111111,1.226153148,10.625,3.958771906,1.555555556,1.480323622,9.25,3.960744879,5.188888889,3.428781593,75.94777778,23.89111366,8.502222222,3.396610329,7.094444444,4.39778634,8.909444444,5.521809257,6.170833333,3.171995845,4.881944444,2.221647061,AI,1
30429133,109.4285714,14.10022434,85.28571429,11.66656948,4.976190476,2.154597468,15.52380952,2.620778649,16.52380952,2.620778649,6.989761905,0.732398175,7.851904762,3.952651454,4.714285714,2.027028253,13.73809524,2.517174567,9.197619048,3.303064097,50.98761905,22.45827558,12.6402381,3.029730845,13.22619048,4.375856897,14.69785714,4.67494616,10.62166667,4.319024866,7.73,3.117809823,AI,1
30566308,96.24390244,17.57878501,71.43902439,15.19475002,7.975609756,1.456487671,13.07317073,1.992550075,14.07317073,1.992550075,7.249756098,1.253668739,3.999268293,0.853558949,6.926829268,1.237429356,10.36585366,1.909617476,9.782926829,5.052789736,38.9497561,34.0608216,12.69902439,2.744099483,13.41463415,6.29876337,14.61121951,7.04606349,12.28853659,4.819899078,5.481707317,3.423996312,AI,1
30750923,93.98214286,16.47887292,77.73214286,14.84742771,3.071428571,1.521948268,10.44642857,2.154062962,11.44642857,2.154062962,8.072678571,0.892855554,10.90178571,2.75230365,2.553571429,1.22357268,9.946428571,2.325477239,15.24821429,4.159455282,5.626607143,30.13113887,15.68928571,3.151901273,19.11785714,5.571230537,22.90482143,6.588333572,18.39303571,5.177851499,8.863035714,2.728612887,AI,1
30759478,110.4313725,9.462526508,91,9.445405564,4.078431373,3.228811092,13.17647059,2.026354617,14.17647059,2.026354617,7.751960784,1.091137237,10.96568627,4.360877882,3.62745098,2.678606488,12.58823529,2.09739774,14.65098039,3.829164274,11.69156863,30.51133678,15.33117647,2.453071422,18.43529412,4.047309614,21.3254902,5.476722332,18.18588235,5.634712156,9.671568627,3.24660086,AI,1
30966358,115.3617021,16.28003023,94.61702128,13.48214452,3.85106383,2.705225231,14.65957447,2.408112139,15.5106383,2.286615453,7.652340426,0.963248521,11.9206383,4.674336637,3.382978723,2.246066931,13.80851064,2.130211236,14.05744681,3.234109742,18.23723404,24.58874364,14.35680851,2.553766602,17.0893617,3.782109849,19.53808511,4.964043324,17.59659574,4.453096592,10.70212766,3.265567584,AI,1
31040071,94.30232558,24.72503193,72.3255814,20.50833175,6.790697674,1.705778681,12.04651163,3.06483042,13.04651163,3.06483042,7.166046512,1.023884849,4.358837209,0.957737667,5.976744186,1.810670852,10.53488372,2.713864808,10.46976744,4.557770512,38.77139535,30.00705263,13.92883721,2.616296165,15.70232558,5.432224623,16.90186047,6.164199058,13.36209302,6.384570266,7.48255814,3.906760445,AI,1
31290927,122,14.1742404,93.45454545,11.65434217,8.242424242,2.412471423,16.09090909,5.884564485,16.15151515,2.893265033,7.615454545,0.876760881,4.698787879,0.909104646,6.848484848,2.362859235,13.06060606,2.242014705,11.78181818,4.02834311,31.76242424,26.58829693,14.00606061,2.376873347,17.54242424,5.382183307,18.92212121,5.82851806,14.66878788,4.818425342,8.909090909,3.616993866,AI,1
31307539,94.5952381,9.031847155,73.57142857,8.211904417,5.357142857,2.998582432,12.85714286,1.982920268,13.85714286,1.982920268,6.983095238,0.989106109,8.070952381,4.682451947,4.785714286,2.695107687,12.0952381,2.079486244,7.64047619,3.111350918,57.72928571,20.73641292,12.4752381,2.714775478,12.63333333,4.064812224,14.28357143,4.433242832,9.532380952,4.510772719,5.761904762,2.672585905,AI,1
31393396,131.0555556,12.51209292,101,10.81922158,6.722222222,1.660172533,17.61111111,2.751542777,18.61111111,2.751542777,7.733333333,0.846997967,5.678888889,1.322137952,5.833333333,1.5,14.61111111,2.452637784,12.08333333,3.618048891,30.32972222,22.70436516,13.04305556,2.078900376,15.28611111,4.781396401,16.91555556,4.874350922,14.73055556,4.299534823,9.071666667,3.884715419,AI,1
31485644,93.65217391,28.77968591,73.93478261,21.51481004,5.065217391,3.345354819,10.7826087,3.922693415,11.7826087,3.922693415,7.850869565,1.006532632,6.952826087,2.207012207,4.282608696,2.871623109,9.47826087,3.865899583,13.97608696,4.063259817,12.37304348,28.86538787,15.4226087,2.969355394,17.85652174,5.079526346,20.95804348,5.811635862,16.99782609,4.990815875,7.52173913,3.38828949,AI,1
32148675,122.3518519,10.04832289,104.7777778,9.044471744,2.092592593,1.19052616,13.7962963,1.648564242,14.7962963,1.648564242,8.101481481,0.843808402,14.7962963,1.648564242,1.518518519,1.166519685,13.40740741,1.871011991,17.91296296,3.022082082,-7.178888889,22.73822533,16.81,2.015449587,21.02222222,3.052422636,24.78481481,4.267284565,21.65611111,4.872684034,13.30555556,1.821722492,AI,1
32255772,107.8085106,12.00290443,85.70212766,9.613631487,4.595744681,2.130423736,13.14893617,2.36983457,14.10638298,2.372125742,7.894680851,1.166463743,9.778510638,4.624891938,3.574468085,1.498150361,10.80851064,2.189319314,15.17234043,3.627536655,9.257021277,27.68458331,15.24468085,2.163854767,18.31489362,4.354600342,20.97531915,5.653671694,18.46234043,5.210494407,10.70212766,2.67257461,AI,1
32289927,101.6875,15.23175993,80.0625,14.88904274,5.375,2.394655508,11.60416667,2.659413965,12.60416667,2.659413965,7.913958333,1.053614295,8.440833333,4.785637294,3.979166667,1.819908232,9.895833333,3.13740593,15.51666667,5.225232584,4.404375,39.43821042,15.71833333,2.940753399,19.92708333,6.202007054,22.565,7.819065375,17.83375,5.991172195,9.21875,3.200189203,AI,1
32494880,91.34482759,10.20404201,76.22413793,9.739792364,2.396551724,1.065762721,9.362068966,1.844827586,10.36206897,1.844827586,8.592758621,0.935423181,10.09189655,1.950504318,1.965517241,0.87030548,9.120689655,1.948275862,17.66034483,5.464144557,-14.40775862,40.51022268,17.28258621,3.41599461,21.84827586,7.153133902,26.90017241,8.649575132,21.45862069,6.00590613,8.288793103,2.184783646,AI,1
32628646,100.4,22.30137016,77.88888889,18.4321244,4.711111111,1.927833813,14.08888889,3.039168177,15.08888889,3.039168177,7.238222222,0.979381412,7.531333333,3.609274227,4.044444444,1.645945261,13.08888889,2.97263237,8.275555556,3.624432863,53.62088889,21.72556311,11.49244444,2.661264658,11.33777778,4.566899697,12.98866667,4.644192837,10.42822222,4.635573698,6.2,3.719446793,AI,1
32682158,113.969697,13.09981459,85.72727273,11.84565571,8.727272727,1.942705506,14.09090909,2.416654792,15.09090909,2.416654792,7.897272727,1.102480049,4.396363636,1.644824423,6.727272727,1.710444338,11.36363636,2.637930569,13.17575758,3.986494648,20.43484848,28.93767023,13.41787879,2.57179192,18.09393939,5.836922155,19.52515152,6.552673811,14.18,3.909865533,8.439393939,3.16049856,AI,1
32688131,114.5581395,21.18720799,90.81395349,16.41362992,5.302325581,3.849100672,14.51162791,2.983458996,15.51162791,2.983458996,7.614186047,0.960666514,9.315116279,4.846234871,4.093023256,3.093984813,12.55813953,2.704882111,13.6627907,3.821178636,19.16325581,27.45931144,14.18674419,2.212263621,16.51860465,4.159788446,19.01930233,5.325075562,16.46813953,5.190057246,9.581395349,3.20143542,AI,1
32831822,125.9189189,16.79668304,98.43243243,15.41242135,7.243243243,2.246984831,14.7027027,2.709990175,15.7027027,2.709990175,8.244594595,0.983060842,4.901081081,0.940557005,5.864864865,1.905357485,12.67567568,2.73173595,15.83243243,3.843214734,5.198918919,28.53921207,15.35378378,2.488748031,20.77567568,4.535291367,22.65648649,5.611498916,18.26837838,4.910498138,11.18243243,3.590833228,AI,1
32988810,126.375,12.5559166,105.125,11.32222188,3.416666667,0.862006703,16.125,2.697413885,17.125,2.697413885,8.06,1.200558898,17.125,2.697413885,1.333333333,0.799305254,15.70833333,3.128886472,16.50833333,3.810502664,7.209583333,29.30248489,13.0025,1.093599752,18.02916667,3.163262973,19.24916667,4.846588935,19.46041667,3.945936179,14.39583333,2.322799885,AI,1
33091144,101.325,20.16356553,82.425,16.72257083,3.1,0.916515139,12.85,3.305676935,13.85,3.305676935,7.442,1.02738065,6.21875,1.181120628,2.9,0.916515139,11.375,2.972267653,10.45,3.964593296,32.62975,27.19769544,12.506,2.200400873,13.2425,4.142818334,16.7335,4.806598876,11.508,4.709037163,4.246,1.76521925,AI,1
33411297,69.66666667,12.53351064,52.56666667,10.16098202,3.7,1.268857754,8.533333333,2.472964932,9.533333333,2.472964932,7.388,1.32548708,4.266666667,0.744810192,2.666666667,0.869226987,4.433333333,3.412558506,11.88666667,5.707873704,19.844,40.14320354,15.23833333,4.251242237,14.86,6.89799971,17.291,8.421938949,17.30066667,7.886846828,4.255666667,2.165360145,AI,1
33621311,68.72340426,18.65099635,52.59574468,12.91322854,3.617021277,3.873275548,8.234042553,4.233668325,9.234042553,4.233668325,12.19085106,11.39907757,6.310638298,4.149531327,2.638297872,3.448252915,5.468085106,3.154537858,25.63191489,41.91237113,-75.96978723,304.8199788,14.61638298,6.66604078,42.12340426,74.42167155,48.25744681,85.0811998,16.66255319,11.85656645,4.345744681,2.175512407,AI,1
33696967,79.77777778,33.43022954,64.46296296,27.49795478,2.222222222,1.314684396,9.518518519,5.17737507,10.51851852,5.17737507,7.647222222,1.173428684,4.922777778,2.297230552,1.62962963,0.908729196,7.074074074,5.255867451,12.55555556,5.598368369,16.64777778,40.44617309,15.40240741,3.596351513,16.28703704,6.174260978,20.33925926,7.30626161,14.40296296,6.643090431,4.35037037,1.923780001,AI,1
33726503,79.11111111,27.86413244,61.66666667,21.89266747,4.2,1.796292478,8.6,3.22765825,9.6,3.22765825,7.493111111,1.149948448,3.412888889,1.220469167,2.844444444,0.842102014,6.355555556,3.334370209,11.61555556,4.651735903,23.36088889,32.56542398,15.46911111,2.998406853,17.13333333,5.635246224,19.93444444,6.656958116,11.19577778,5.39814515,3.805555556,2.162580306,AI,1
33764583,81.14,7.310294112,68.38,6.495814037,1.7,0.640312424,9.06,1.287012043,10.06,1.287012043,8.3682,0.917589647,10.06,1.287012043,1.7,0.640312424,8.9,1.204159458,14.774,3.786545127,7.1196,28.26814638,16.5846,1.624426311,17.736,3.674820268,22.2458,4.620714702,17.5852,5.924469002,7.61,1.806349911,AI,1
33894397,106.3043478,12.03413544,90.76086957,10.90310044,2.043478261,0.750551152,11.93478261,1.509422203,12.93478261,1.509422203,8.517608696,0.877955096,12.93478261,1.509422203,2.043478261,0.750551152,11.69565217,1.47249515,16.43913043,2.989072727,0.22673913,22.38699536,15.18934783,1.854684319,19.61086957,3.44662584,23.53565217,4.3526437,19.10565217,4.372302971,10.72826087,1.858314225,AI,1
33950491,109.68,15.77522108,91.56,13.25618346,3.58,0.918477,12.66,2.250422183,13.66,2.250422183,8.5158,0.634596218,8.67,2.702979837,2.14,0.848763807,10.5,2.247220505,17.474,4.085281386,-15.6702,30.47976348,16.8406,2.034422188,20.666,4.251804793,25.3036,4.864357618,20.3038,5.413032751,7.315,2.968505516,AI,1
33999110,95.10869565,12.20874288,78.54347826,10.90812725,2.304347826,0.655066051,10.2826087,1.765158491,11.2826087,1.765158491,9.004565217,1.071603241,5.481956522,0.739769704,1.304347826,0.655066051,9.108695652,1.722337402,16.35869565,3.837717624,-2.945,27.63227994,14.32826087,1.76067095,19.67826087,3.79690452,24.19521739,4.784867787,17.05717391,5.024647798,8.032608696,2.044085248,AI,1
34116023,94.30555556,15.68937971,77.72222222,13.179553,3.166666667,1.067187373,9.722222222,2.375933864,10.72222222,2.375933864,9.800833333,1.109940877,4.708333333,0.9428223,2.166666667,1.067187373,8.166666667,2.19215774,16.47777778,4.85100855,-7.453611111,35.32449804,13.89166667,2.196719145,20.91111111,5.318405033,25.58722222,6.535857765,19.31638889,5.543520318,7.201388889,2.550748423,AI,1
34160482,98.21276596,12.48136683,79.25531915,10.46873376,3.553191489,0.870522236,9.680851064,2.33480951,10.68085106,2.33480951,10.03212766,1.204327191,5.173829787,0.962007107,1.595744681,0.960043759,7.787234043,2.55938964,19.78085106,5.640040678,-28.77702128,41.59124509,14.60191489,2.290753512,23.68723404,5.281062797,28.49106383,6.745884241,20.04851064,5.867939933,8.281914894,2.206504541,AI,1
34308947,99.98,11.3692392,81.64,10.62404819,3.4,0.748331477,9.3,1.62788206,10.3,1.62788206,10.412,1.458436149,5.15,0.81394103,1.36,0.714422844,7.08,1.467514906,21.376,4.321553424,-39.9578,32.40633113,15.3816,1.665850365,25.984,5.599834283,31.3736,7.141073802,22.4392,4.568637801,9.25,1.903286631,AI,1
34742971,108.8958333,13.02759824,90.5,11.01703227,3.625,0.832291015,11.22916667,1.981577479,10.22916667,1.981577479,9.399791667,1.112782716,5.614583333,0.99078874,2.625,0.832291015,9.1875,1.889182473,22.27916667,5.252973695,-46.42666667,39.63725354,17.63791667,2.384816518,29.58333333,5.74181785,35.62229167,7.152501089,22.685625,5.403050028,8.614583333,2.109600039,AI,1
35248593,67.92,6.052569702,52.86,5.813811142,4.68,0.926066952,7.8,1.509966887,8.8,1.509966887,7.9258,1.223790979,8.5434,1.662737033,3.94,0.925418824,6.96,1.788407112,11.72,4.850319577,26.5946,36.66031578,13.5314,2.754669497,16.02,5.53378713,18.2142,6.441325357,14.1964,6.715177067,5.735,1.20665861,AI,1
35377886,60.86111111,8.59635833,46,7.557189366,5.222222222,0.477906959,7.083333333,1.861525659,8.083333333,1.861525659,7.181666667,1.178521909,4.041666667,0.930762829,4.166666667,0.440958552,6.138888889,2.096992261,10.89166667,5.015275278,31.31166667,37.88741476,14.07222222,2.681005316,14.98055556,5.924376172,16.26972222,6.904829021,15.31777778,6.770388185,5.430555556,1.568583835,AI,1
35551388,58.35,7.518477239,44.925,6.076131582,4.425,0.54256336,7.975,1.588828185,8.975,1.588828185,7.58,0.94371341,8.825,1.579359047,3.65,0.526782688,7.95,1.548386257,8.6525,2.498798461,48.77225,18.30637628,10.02725,1.957499665,9.7775,2.632915447,10.7985,3.117833022,11.391,3.17574936,5.3,1.144552314,AI,1
35558229,67.08571429,8.319929356,47.31428571,7.154504789,8.857142857,1.60611078,7.714285714,1.541269024,8.714285714,1.541269024,8.611714286,1.324314347,2.999428571,0.601108228,7.857142857,1.60611078,5.657142857,1.63781836,11.55142857,4.442931557,25.362,32.60070471,12.14828571,2.702315923,19.52571429,5.05254351,18.864,5.63226988,13.66828571,6.019953244,5.121428571,1.422235952,AI,1
35941580,62.05555556,8.202115054,43.75,7.200983729,8.611111111,1.061387399,7.694444444,1.287103649,8.694444444,1.287103649,7.516944444,1.140019053,3.213611111,0.465469612,7.611111111,1.061387399,5.75,1.341123078,9.15,3.680089069,43.22166667,26.63538014,12.19388889,1.932593648,16.13333333,4.234579869,15.07388889,4.81429427,10.52055556,4.961445771,4.875,1.361040248,AI,1
35942782,75.15,9.737941261,54.45,7.255859701,6.025,1.422805328,11.2,2.227105745,12.2,2.227105745,6.74675,0.506563853,5.9375,1.177619951,5.025,1.422805328,10.025,2.464624718,6.415,2.165473389,69.95275,15.32953913,10.20825,1.574367949,9.475,2.332461147,9.434,2.952867928,8.9465,3.051038799,6.08125,1.694095906,AI,1
36080377,92.14814815,18.90366162,63.31481481,14.0946852,10.31481481,1.823956567,13.72222222,3.374285475,14.72222222,3.374285475,7.404074074,0.797564623,2.833888889,0.508470534,8.462962963,1.449303319,9.388888889,3.07569123,7.292592593,3.614623173,58.3612963,24.81296883,11.12759259,1.930810552,12.65,4.238131576,12.37518519,4.568876489,10.07740741,3.780099541,5.737592593,2.067017833,AI,1
36174865,72.36,5.599142792,53.52,5.36,7.24,0.42708313,7.96,1.038460399,8.96,1.038460399,8.6444,1.168880079,2.466,0.238209991,6.24,0.42708313,5.72,0.872696969,14.248,5.267646154,6.7448,38.35308208,14.5352,2.460083121,21.008,5.301767253,22.3464,5.921200473,17.1944,7.162579468,6.09,1.477971583,AI,1
36174874,123.952381,12.83587306,87.5,9.51752769,13.71428571,3.126581233,17.26190476,2.350881535,18.26190476,2.350881535,7.8,0.712834717,3.96952381,0.789746651,12.66666667,3.021089891,13.52380952,2.151833053,8.723809524,1.732574402,47.20166667,13.00284949,10.01547619,1.348902909,12.77857143,2.113058685,12.75571429,2.459933355,10.89809524,2.56158827,5.104047619,1.154546003,AI,1
36234951,68.11904762,8.269860311,48.85714286,7.366498905,6,0.654653671,8.595238095,1.464817944,9.595238095,1.464817944,6.925,0.842858656,4.742142857,0.646718956,4.023809524,0.63576333,5.5,1.467910728,9.835714286,2.769203206,41.36166667,19.92341204,13.02404762,2.009585434,12.79047619,2.801938914,13.60738095,3.344299385,11.20333333,3.698218147,5.666666667,1.437866585,AI,1
36559020,89.1875,17.12716683,64.140625,15.52001448,5.84375,0.774974798,13.34375,2.862575054,14.34375,2.862575054,6.26890625,0.698411405,6.02046875,1.767747887,4.484375,0.612173063,10.34375,2.969736678,6.6765625,3.341301308,66.47640625,18.75148539,10.70203125,1.929646324,9.0359375,3.919836061,9.5040625,4.047063256,9.78625,3.33454012,6.106875,3.235198929,AI,1
36666899,75.37209302,19.47810131,59.79069767,14.76412708,2.651162791,0.937183334,10.8372093,4.393071885,11.8372093,4.393071885,8.131627907,1.032100883,5.895348837,2.232315878,1.651162791,0.937183334,10,4.564779217,9.560465116,2.118263828,47.65697674,19.17830552,10.09511628,1.706078561,11.20697674,2.762741758,12.99674419,4.240660721,14.10209302,2.604829645,7.802325581,2.610665813,AI,1
36874110,83.875,19.64188941,63.31944444,14.27782506,6.5,2.598076211,10.55555556,3.483647868,11.55555556,3.483647868,7.796111111,1.193694726,4.280277778,0.994222159,5.208333333,2.768561098,8.513888889,2.872247743,9.848611111,4.267675436,40.95166667,30.68540686,11.99486111,2.126423702,16.09305556,5.265936827,17.68041667,5.998908335,12.03125,4.829286506,6.049722222,2.415886065,AI,1
36897295,88.3902439,14.29289103,63.73170732,10.79074669,10.2195122,1.801248823,11,2.722982583,12,2.722982583,7.82804878,0.625733597,3.255365854,0.544260956,7.853658537,1.788322222,7.682926829,2.413771711,10.71219512,3.507218697,34.85658537,25.32716748,13.42804878,2.742559086,17.39268293,4.222552126,17.2595122,4.402567406,11.14097561,3.635972581,5.87804878,1.740060581,AI,1
36966427,116.5333333,9.725339183,88.33333333,7.993052539,6.633333333,0.70632067,16.86666667,1.802467445,17.86666667,1.802467445,7.868,0.647345348,5.733,1.244770796,4.633333333,0.70632067,13.66666667,1.813529401,9.276666667,1.406338824,44.453,10.124931,7.294,1.351353889,9.256666667,2.509938025,10.678,2.278938934,7.513,1.625130046,4.888,1.806791632,AI,1
37060280,71.06060606,8.977883242,50.60606061,7.122050241,10.36363636,2.293841317,9.03030303,1.783507754,10.03030303,1.783507754,7.763636364,1.145840483,3.547575758,0.524878227,10.12121212,2.22598396,7.757575758,1.891452913,11.71515152,3.828768392,25.74212121,28.7820074,11.82363636,2.608992396,17.31212121,6.37127824,15.74,5.593600239,14.13787879,5.268326603,5.909090909,1.470438738,AI,1
37200902,76.2278481,17.20093416,58.49367089,14.85360922,5.392405063,1.060424103,9.670886076,2.665872071,10.67088608,2.665872071,7.577721519,1.04582588,4.54835443,1.101341449,4.392405063,1.060424103,8.924050633,2.768594909,9.72278481,2.961608756,41.99544304,22.29080833,10.76544304,2.268898577,12.9721519,3.389183715,14.30797468,4.150545299,11.0264557,3.233412994,5.373417722,1.835770377,AI,1
37407255,89.63333333,13.69789116,65.26666667,10.37282775,9.766666667,0.989388139,13.56666667,3.221628298,14.56666667,3.221628298,8.62,1.254806758,5.153,1.118007603,8.766666667,0.989388139,12.53333333,3.253032773,9.806666667,2.203320726,48.587,19.79438324,8.502,2.165681417,12.42333333,2.547244699,10.89833333,3.441632445,12.313,3.973506554,9.016666667,2.396119548,AI,1
37794895,79.93939394,5.741604643,56.75757576,5.158284323,7.666666667,1.005037815,14.48484848,1.18375909,15.48484848,1.18375909,6.021818182,0.57079665,5.787575758,1.675793851,7.666666667,1.005037815,13.51515152,1.18375909,6.2,1.873418525,76.48484848,13.70726972,8.783636364,1.371174719,7.154545455,1.638752465,5.300909091,2.088614683,7.139090909,2.049945104,7.409090909,1.157678878,AI,1
38077486,49.62068966,6.804733612,37.31034483,5.657484809,4.172413793,0.377739695,6.793103448,1.269789837,7.793103448,1.269789837,7.718965517,0.815307621,4.396551724,0.634894919,4.172413793,0.377739695,5.793103448,1.269789837,12.64827586,3.780222643,16.44482759,28.83120479,13.50275862,2.718148326,12.03103448,3.557905568,12.96862069,3.434228041,14.89931034,4.109105894,4.896551724,0.844651635,AI,1
38199599,99.52,10.97313082,84,10.07571337,2.52,0.607947366,9.44,1.48539557,10.44,1.48539557,9.537,1.148813736,5.22,0.742697785,1.52,0.607947366,8.42,1.537400403,19.776,4.301281669,-28.126,32.23826658,16.5978,2.334450933,24.914,4.561535268,30.5166,5.680672358,21.826,5.431572885,9.34,1.839673884,AI,1
38254693,118.8780488,13.13010899,95.26829268,11.78470358,6.56097561,1.127240976,14.46341463,1.951829173,15.46341463,1.951829173,7.426585366,0.566437777,5.48,0.953811353,6.512195122,1.107005436,14.14634146,1.982373246,15.43170732,2.31605626,10.29219512,17.89978478,16.43487805,1.667602517,19.87804878,2.299152781,21.40073171,3.012471953,19.14,3.995527988,12.6097561,1.778983661,AI,1
38433789,92.93548387,11.19601163,76.19354839,10.17086083,4.258064516,0.982680401,10.83870968,1.588197887,11.83870968,1.588197887,7.943870968,0.734445929,4.28483871,0.587476127,4.193548387,0.930464845,9.838709677,1.56775521,15.69032258,2.824016225,2.003548387,21.11228515,16.22064516,1.569012296,19.73548387,2.921946809,23.13903226,3.52293074,19.22806452,4.82572904,9.532258065,1.983543115,AI,1
38679217,78.78,12.1873541,62.34,10.66135076,2.18,0.384187454,10.84,2.013554072,11.84,2.013554072,7.2438,1.011450226,11.84,2.013554072,2.18,0.384187454,8.5,2.137755833,9.374,2.969431595,48.9696,22.18673874,13.1662,2.036164915,11.814,3.310348018,14.188,4.247417568,11.766,4.405388973,7.18,1.768502191,AI,1
