ID, NumberOfTotalCharactersMean, NumberOfTotalCharactersStd, NumberOfLowercaseCharactersMean,NumberOfLowercaseCharactersStd, NumberOfSpecialCharactersMean, NumberOfSpecialCharactersStd, NumberOfBlanksMean, NumberOfBlanksStd, NumberOfWordsMean, NumberOfWordsStd, LengthOfWordsMean,LengthOfWordsStd, PropositionsLengthMean, PropositionsLengthStd, NumberOfPunctuationCharactersMean, NumberOfPunctuationCharactersStd, NumberOfLowercaseWordsMean, NumberOfLowercaseWordsStd, FleschKincaidGradeLevelMean, FleschKincaidGradeLevelStd, FleschReadingEaseMean,FleschReadingEaseStd, DaleChallReadabilityMean, DaleChallReadabilityStd, AutomatedReadabilityIndexMean, AutomatedReadabilityIndexStd, ColemanLiauIndexMean, ColemanLiauIndexStd, GunningFogMean, GunningFogStd,LinsearWriteMean,LinsearWriteStd,Author,Class
28962012,141.7368421,13.06599486,114.8947368,11.63205524,5.421052632,2.243488577,19.78947368,2.754497707,20.78947368,2.754497707,7.342105263,0.826947965,15.52131579,7.31636492,3.973684211,2.194332918,20.57894737,2.852806365,11.78947368,2.705042997,41.68394737,17.81446759,10.25157895,1.513538076,15.76842105,2.981884362,15.60236842,4.02188777,12.42394737,2.39511294,11.22157895,4.019330611,AI,1
29062641,108.6666667,12.9614814,90.36111111,11.39725303,2.277777778,1.043794124,13.52777778,2.339113212,14.11111111,2.038215148,8.325555556,1.119209653,11.98166667,4.194849686,1.972222222,0.985621944,12.5,2.127857556,13.61111111,4.02311224,20.54305556,27.52592493,13.38027778,1.964817614,17.20555556,4.859180569,20.37138889,5.786525609,14.89416667,4.363043264,9.493055556,3.340349965,AI,1
29115886,146.84375,15.86684707,125.65625,15.13400429,2.78125,1.217948454,16.4375,1.694430214,17.1875,1.757795139,8.6046875,0.853986916,15.34375,4.018390342,1.8125,1.184205958,16.59375,1.692988759,19.21875,3.35563309,-12.06875,25.74129753,15.520625,2.272567295,23.24375,4.96096875,25.888125,6.468627384,20.536875,4.889416145,14.71875,1.815460944,AI,1
29267129,135.4375,8.724740326,113.75,7.941190087,2.4375,0.998044964,18.1875,1.911110606,19.09375,1.958305629,8.0959375,0.772289046,17.703125,4.209103555,2.34375,1.018865024,18.125,2.087911636,12.9625,2.66208917,33.20375,19.25704721,12.123125,1.645411114,16.671875,2.854955601,17.7009375,3.856843236,16.136875,3.231003557,12.859375,3.877487861,AI,1
29293281,155.6206897,15.25736406,126.7931034,13.61889993,7.827586207,1.463792088,19.65517241,2.248000829,20.65517241,2.248000829,8.064482759,0.706821863,6.25137931,1.333118522,6.551724138,1.35407958,19.20689655,2.339751097,16.38965517,4.282308822,11.56862069,29.69706263,12.74586207,2.241599671,20.77241379,4.237671494,20.46413793,4.985134811,18.69517241,5.173413214,16.18965517,3.638074029,AI,1
29396889,81.71052632,14.62317536,65.21052632,13.28069017,4.052631579,1.296703684,11.42105263,2.622088149,12.05263158,2.480952368,7.512631579,1.351326218,7.048947368,5.050199991,3.157894737,1.136159639,10.73684211,2.691939337,9.186842105,3.547806665,49.47421053,26.2151063,10.12684211,2.214787747,14.00263158,4.517305138,15.91,5.69033021,11.32526316,3.77349115,7.052631579,1.830981451,AI,1
29485766,80.86111111,17.3783914,58.44444444,15.92245871,6.527777778,3.345694672,12.27777778,3.158859772,13.27777778,3.158859772,5.594444444,1.226278119,7.570277778,4.535364426,5.583333333,3.260666258,11.19444444,3.494594591,6.069444444,3.110539382,69.04777778,20.44346692,11.66444444,2.325446725,8.855555556,4.195331032,9.118611111,4.995281748,7.988611111,3.539443736,5.240555556,2.249102221,AI,1
29552151,141.4857143,19.49559867,117.2857143,18.79296438,6.2,1.214201678,16.14285714,1.838366622,16.88571429,1.703298121,8.582571429,0.828024647,5.476,1.081657987,5.171428571,1.206783548,15.14285714,1.791134631,18.04571429,4.517606374,-4.936571429,32.52687653,15.07942857,2.367888683,22.82857143,4.866184861,24.53028571,6.173807571,19.672,5.019600326,14.1,2.310844002,AI,1
29710654,148.35,12.64229014,124.375,12.5253493,3.775,2.11527185,18.325,2.078310612,18.65,2.056088519,8.45325,0.660520202,10.1995,7.047303367,3.425,1.787281455,16.375,2.287875652,15.4075,4.17554712,7.36075,25.95030938,14.3555,1.807229855,19.1275,4.097071363,22.37325,4.434297795,17.914,5.496139918,10.36875,5.205161951,AI,1
29745877,73.02631579,9.5737768,54.71052632,8.356868888,4.736842105,2.172607099,9.789473684,1.808720029,10.78947368,1.808720029,6.958157895,1.361218215,6.183157895,3.3172683,3.552631579,1.712144983,8.421052632,1.616226582,8.076315789,3.305532381,52.06868421,21.88404828,12.48289474,2.157369143,11.48421053,4.427457766,13.11105263,5.527287709,9.298157895,4.262036735,4.717105263,2.151476736,AI,1
29867936,60.425,5.651935509,42.5,7.046275612,4.825,2.710050738,8.95,1.672572868,9.45,1.564448785,6.4435,1.244914756,5.64175,3.399798441,4.125,2.647522427,6.775,2.103419834,5.5975,4.004340614,68.57675,28.08462465,11.72325,2.775101248,9.925,5.425299531,10.69225,6.466207346,7.46275,4.645296001,3.9,1.701837243,AI,1
30059111,55.575,8.662815651,40.575,7.706774617,5.25,1.624038177,7.85,1.651514456,8.425,1.563449711,6.72925,1.016652319,3.2915,1.565569465,4.85,1.651514456,6.075,1.751963185,7.24,3.807610799,55.95775,27.54226647,12.155,3.850427249,12.7475,5.005196674,13.25875,5.490461815,9.04675,4.93583194,4.15,1.124722188,AI,1
30089873,54.13157895,6.790748554,38.97368421,5.931569607,5.631578947,1.73843627,7.210526316,1.524499827,8.210526316,1.524499827,7.137105263,1.684881548,3.062368421,0.742011612,5.210526316,1.65685013,5.5,2.035862678,7.686842105,4.018259053,51.39184211,29.99934656,11.13815789,3.238822768,13.24473684,5.055726163,13.03578947,5.207716254,9.738421053,6.168902712,3.842105263,1.349245711,AI,1
30146653,86.03030303,8.778364756,63.51515152,7.0372223,6.363636364,2.447239407,13.42424242,2.103824843,14.39393939,2.058822758,6.061818182,1.136481691,5.993030303,3.84859556,5.757575758,2.309798667,12.18181818,2.262400782,5.275757576,2.977799707,74.9630303,21.11254022,10.14818182,2.274439597,9.036363636,3.48788537,9.345757576,4.112251489,7.073030303,3.052781628,5.166666667,2.411043615,AI,1
30147416,76.33333333,8.434767285,55.74358974,7.567535075,6.358974359,1.310454599,10.12820513,1.989452794,11.12820513,1.989452794,7.674102564,1.475524623,3.785897436,0.871652477,5.641025641,1.29073979,8.512820513,2.499967127,8.171794872,4.074747041,49.94102564,29.10126835,10.58538462,2.354719044,13.02307692,4.628587952,13.84230769,5.080381301,9.908461538,4.479026072,4.442307692,2.043173075,AI,1
30240322,76.975,9.048445999,56.625,7.455492941,6.275,1.244738928,10.425,2.096276461,11.425,2.096276461,7.00275,1.141923788,3.96525,0.856332259,5.675,1.212177792,8.8,2.315167381,7.2775,3.683034584,55.4505,26.44603495,10.183,2.875962621,12.175,5.156003782,13.0255,5.614758655,8.37175,4.046725768,3.925,1.885967921,AI,1
30429133,70.86842105,5.089571653,49.21052632,5.237304925,7.763157895,1.965949757,9.894736842,1.682564986,10.47368421,1.601592006,7.151315789,1.380263459,3.116315789,0.793995297,7.105263158,1.728849232,6.842105263,1.70951387,8.363157895,4.698903626,47.63052632,33.92284845,12.29,3.056007888,13.07894737,5.811474942,12.80736842,6.467602128,9.819210526,5.159692658,4.199473684,1.80408447,AI,1
30566308,91.42105263,15.13905994,66.68421053,13.28256725,7.421052632,1.872678618,13,2.828427125,13.68421053,2.636836853,6.658947368,0.840274985,4.256315789,1.018818772,6.526315789,1.902032737,10.89473684,2.613622951,7.563157895,3.073693223,59.79473684,21.4432277,11.88263158,2.39319615,12.66842105,3.736738323,12.80052632,4.822124967,9.085789474,4.055702049,5.881578947,2.871557918,AI,1
30750923,49.11111111,5.743487993,38.72222222,5.771631346,2.694444444,1.410662658,6.361111111,1.08404535,6.944444444,1.078693769,7.690555556,1.76303864,4.946944444,2.092491629,2.361111111,1.336512414,5.194444444,1.897651245,9.141666667,3.476138902,40.39277778,25.81486443,12.81777778,4.028275142,14.25555556,5.035675197,16.42527778,5.407362515,13.23472222,4.25958363,3.951388889,1.057084967,AI,1
30759478,67.89473684,8.931875131,50.07894737,8.154371056,5.815789474,2.075613583,9.763157895,2.031776647,10.39473684,1.725039644,6.719210526,1.092648597,3.616052632,0.855482442,5.526315789,1.787925026,8.263157895,1.649309433,9.257894737,4.901322677,41.61842105,35.07314714,12.87631579,2.604241905,12.02105263,4.919304502,12.56078947,5.337210676,9.861578947,5.435680622,4.434210526,1.801574796,AI,1
30966358,93.07894737,10.16283627,66.15789474,10.27906999,7.421052632,2.2317279,12.10526316,2.062056634,13.10526316,2.062056634,7.293157895,1.013890644,4.150263158,0.998529147,6.684210526,2.429048581,9.921052632,1.869162195,10.24473684,4.224221969,37.07710526,29.46230517,12.78578947,2.137835393,14.60263158,4.186977734,15.66210526,5.210073824,11.83394737,4.111165502,5.654736842,2.899929887,AI,1
31040071,84.57894737,7.482019074,65.71052632,8.360017296,3.263157895,2.008982598,11.78947368,1.417148633,12.78947368,1.417148633,6.872894737,0.847475843,8.655789474,4.114079568,3.026315789,1.953227317,10.81578947,2.050099653,7.760526316,2.386644801,56.59394737,15.14223434,12.58421053,1.718984755,11.85526316,3.260424364,14.14578947,3.677201189,8.240263158,2.43468196,5.243421053,2.117818237,AI,1
31290927,124.4166667,8.626107014,99.61111111,10.76588691,4.472222222,3.435809068,17,1.870828693,17.91666667,1.800848565,7.081111111,0.803737028,10.57777778,5.670067171,4.222222222,3.224137362,15.61111111,1.874948559,10.47777778,4.339425916,41.4125,26.43841706,13.26944444,1.802592184,13.80833333,4.312602656,15.81555556,4.682859077,12.16194444,5.624779907,7.969722222,4.265860266,AI,1
31307539,84.48717949,9.074822298,63.43589744,8.511816438,6.923076923,2.400690236,11.66666667,1.473411067,12.41025641,1.409090427,7.057179487,0.921731783,4.042307692,0.941146223,6.461538462,2.405614734,10.38461538,1.733758103,8.771794872,3.311127217,48.24128205,23.56401507,11.57333333,2.209218836,13.25641026,4.207855588,14.07769231,4.964111954,11.44025641,4.22488324,5.75,2.380476143,AI,1
31393396,96.11428571,6.098109443,69.22857143,8.346378904,9,1.146423008,11.68571429,2.411536897,12.68571429,2.411536897,7.408,0.985436234,5.294285714,1.76624911,8.342857143,0.983952878,10.28571429,2.467751186,11.91142857,4.023628173,27.33028571,29.78267488,13.234,2.537273227,17.29142857,5.708358354,17.89542857,6.485172249,13.666,5.048198094,6.864285714,2.974500473,AI,1
31485644,50.05405405,5.061491853,38.64864865,5.137126214,2.972972973,1.700341563,6.72972973,1.536029431,7.72972973,1.536029431,6.913513514,1.195360889,4.464864865,1.894693331,2.918918919,1.666496217,5.945945946,1.334489394,8.681081081,6.157431802,44.82081081,44.8934631,12.98513514,2.605840241,11.44594595,5.332439967,13.42513514,6.47953144,9.378918919,6.769288271,3.817567568,1.379934204,AI,1
32148675,75.71428571,6.822531698,61.4,6.551771843,2.314285714,1.140712273,11.51428571,1.947473507,12.14285714,1.709517177,6.341142857,1.089927315,10.65714286,3.197703257,2.228571429,1.071333329,12.48571429,1.592328548,7.885714286,3.136252801,56.88342857,22.22633212,11.22514286,2.170282893,9.217142857,3.753435433,11.19942857,4.408912365,8.477142857,3.301368176,5.578571429,2.044829218,AI,1
32255772,84.58974359,7.608085944,62.20512821,7.129496286,7.205128205,2.848116671,11.58974359,1.74998826,12.58974359,1.74998826,6.780512821,1.360431584,4.311282051,1.726135716,6.615384615,2.742031669,9.820512821,2.073913616,9.71025641,5.011361188,41.92461538,35.47298473,12.49076923,2.423559984,13.65128205,5.741118974,14.29923077,6.4262125,9.776923077,5.186404888,5.585384615,2.391783849,AI,1
32289927,104.5128205,8.920939915,79.35897436,7.852770798,5.153846154,2.304270968,15.43589744,2.262230256,16.43589744,2.262230256,6.193076923,0.721931717,9.508974359,5.278747809,4.897435897,2.216429004,14.53846154,2.061194001,7.71025641,2.983269147,57.34512821,20.20612726,11.92205128,2.600101753,10.65128205,4.433836782,12.22666667,4.726636107,9.288717949,4.062800082,5.66025641,2.865348672,AI,1
32494880,105.6923077,7.916726357,84.51282051,9.407775821,4.282051282,2.159638122,14.66666667,1.557995644,15.66666667,1.557995644,7.131794872,0.802198491,9.058974359,4.446325936,3.717948718,1.960490754,13.56410256,1.660936896,11.3,3.777056241,34.91769231,25.27688429,12.60358974,2.167985579,13.51025641,4.69843372,15.49128205,5.149995359,14.37487179,4.534479232,8.493589744,3.523950644,AI,1
32628646,79.18518519,9.729820664,56.92592593,7.398327769,8.333333333,2.538591035,9.962962963,1.452494189,10.92592593,1.513541981,6.94962963,0.762435092,3.59037037,0.624644975,7.518518519,2.55850608,7.518518519,1.548484812,9.07037037,2.915706485,46.86962963,20.390742,14.12851852,2.691427686,15.7962963,3.676802302,16.21259259,4.399871709,9.409259259,3.553454163,5.712962963,1.482464951,AI,1
32682158,128.0952381,23.56531907,90.38095238,17.92703781,12.0952381,3.637172658,19.14285714,3.398679215,20.04761905,3.644646308,7.062857143,0.676230046,3.292380952,0.505775263,11.47619048,3.698378636,14.23809524,2.758618735,5.423809524,1.60353917,67.96047619,10.65792595,9.530952381,1.299618643,10.11428571,1.766968271,10.43857143,2.617472947,7.638095238,2.540034906,3.564285714,0.950396265,AI,1
32688131,92.13157895,8.163368283,63.23684211,7.28529236,7.289473684,2.011910518,13.92105263,1.73783863,14.55263158,1.696705297,6.861842105,0.807976209,3.556315789,0.711453002,6.605263158,1.940421464,9.736842105,1.787150194,5.678947368,2.361440004,65.84421053,16.65266497,9.456578947,1.747955612,10.40526316,3.344276129,11.37552632,3.748978596,6.371052632,3.006888398,3.390526316,0.988488872,AI,1
32831822,70.28947368,6.668495825,52.36842105,4.975841916,4.263157895,1.584201784,11.21052632,1.764532065,12.21052632,1.764532065,6.386052632,1.011040474,4.213684211,0.894587294,4.131578947,1.541889692,9.236842105,1.798160032,3.863157895,2.550482003,77.67605263,18.20909613,7.496052632,2.552418399,6.852631579,3.902545515,7.933684211,4.44127733,3.966578947,2.285990832,2.651315789,0.84592575,AI,1
32988810,113.9655172,23.72178216,91.55172414,19.45744465,6.482758621,5.014604118,12.86206897,3.997621171,13.86206897,3.997621171,10.07241379,4.598211538,5.669655172,2.188607623,6,4.556162935,11.06896552,4.050806939,12.23793103,8.138771143,19.01965517,59.52709453,13.78137931,4.129221956,20.27241379,15.6264342,22.91655172,15.31010919,11.7637931,5.506465425,4.025172414,1.646496009,AI,1
33091144,90.2972973,17.76553734,74.05405405,14.38645374,1.702702703,1.135778453,11.59459459,3.275292101,12.59459459,3.275292101,7.802702703,0.737434005,8.743243243,3.757194219,1.594594595,1.149840399,9.972972973,3.730708841,11.00810811,3.745727539,31.99945946,27.07188468,13.75540541,2.740912843,13.5972973,4.281669697,17.26648649,5.203526983,13.61405405,4.855777534,5.887297297,2.776975458,AI,1
33411297,125.195122,10.40923491,104.1707317,9.60158127,3.365853659,1.374969579,15.02439024,1.944194672,16.02439024,1.944194672,8.046097561,0.956247437,7.589268293,1.178764111,3.170731707,1.266884772,13.63414634,1.972445524,12.94634146,3.494322752,15.07341463,24.84106156,14.44634146,2.163698004,15.80243902,4.031551647,20.11121951,5.086881356,15.53682927,4.747114882,5.085609756,1.181761911,AI,1
33621311,72.09756098,14.19688196,58.17073171,12.57349601,2.292682927,1.087487649,8.926829268,2.212935848,9.926829268,2.212935848,7.901707317,1.043796781,7.935121951,3.576090059,1.902439024,1.007408606,8.12195122,2.786685433,10.9902439,4.3086303,30.95560976,29.87978304,13.70926829,3.042339753,13.56585366,4.396540201,16.5195122,5.440270775,13.7,5.961017674,5.603658537,2.86908225,AI,1
33696967,60.07894737,5.782831118,49.94736842,5.830714357,1.342105263,0.474414642,5.868421053,1.104322908,6.868421053,1.104322908,8.387105263,0.866019047,6.868421053,1.104322908,1.289473684,0.453518104,4.315789474,2.027511609,17.47105263,4.94271968,-18.04315789,36.70993893,17.33842105,2.976810839,20.17894737,5.180030375,25.53842105,5.997602383,20.00710526,7.387473006,5.328947368,1.242219553,AI,1
33726503,93.74324324,23.92390008,77.5,17.81682321,3.5,2.308913398,9.283783784,2.627918045,10.28378378,2.627918045,8.914054054,1.197452159,6.952702703,1.238920953,2.324324324,1.305995614,8.148648649,2.011335662,17.81351351,4.567876209,-14.37972973,33.48217529,16.74418919,2.038870916,22.85405405,4.686241772,27.53756757,5.441771823,20.68283784,6.345016457,8.777027027,3.184784235,AI,1
33764583,107.975,14.19064392,86.55,12.24530522,3.575,1.021946672,13.45,2.144178164,14.45,2.144178164,8.76325,1.062879079,6.8915,1.16731219,2.45,0.893028555,11.8,2.170253441,13.2975,3.134364968,24.03,22.96599094,12.3075,1.420964021,16.4275,3.094671832,18.707,3.945958185,15.40325,3.493066266,9.81875,2.765856276,AI,1
33894397,121.35,18.83951963,96.15,14.50267217,5.65,2.414021541,13.45,1.935846068,14.45,1.935846068,8.762,0.98647149,7.14575,0.906217103,3.875,1.690968657,10.4,1.670329309,16.275,3.245285041,3.74825,23.72516448,14.354,1.838711233,20.9725,4.489041518,23.40425,5.241704822,19.01625,4.875370595,11.68125,2.443094541,AI,1
33950491,87.25641026,11.40786492,72.35897436,9.843616126,1.435897436,0.545135683,12.46153846,1.865285485,13.46153846,1.865285485,7.788717949,0.833141043,13.46153846,1.865285485,1.435897436,0.545135683,12.46153846,1.865285485,10.47435897,2.460218663,43.93102564,18.4865714,11.75974359,1.557577816,11.62820513,2.379824247,13.74051282,3.081070367,13.37,3.610972594,8.756410256,1.821776376,AI,1
33999110,80.325,15.2026108,64.8,13.32891593,2.3,0.509901951,9.675,2.217966411,10.675,2.217966411,9.28775,1.133590507,5.275,1.054454835,1.3,0.509901951,8.625,2.198721219,11.46,4.396009554,31.64375,32.17811995,11.865,2.06467673,15.39,4.295334678,18.83325,5.455622507,14.3945,4.263849171,6.98125,1.844237224,AI,1
34116023,115.2,13.00153837,96.6,10.67707825,3.16,1.046135746,12.4,2.712931993,13.4,2.712931993,9.416,0.657334009,6.7,1.356465997,2.16,1.046135746,11.48,2.787400222,18.288,3.442826746,-12.1784,28.18597945,14.76,1.845062601,22.344,4.263527178,26.1672,6.091134883,21.3112,3.796671511,12.3,2.209072203,AI,1
34160482,116.575,21.11621119,96.875,16.83922133,2.8,1.382027496,13.4,2.517935662,14.4,2.517935662,8.993,1.005873252,9.2585,3.536250521,1.825,0.997183534,12.175,2.407150805,14.16,3.915469321,15.30975,26.850071,13.8575,1.81030764,18.7975,5.425517832,22.42625,6.233121083,19.014,5.720778269,10.0375,3.693554352,AI,1
34308947,159.775,26.80623761,131.45,23.4520255,5.25,1.112429773,16.45,3.247691488,17.45,3.247691488,9.696,0.656063259,6.96275,0.980379996,3.25,1.112429773,13.75,3.519588044,18.37,3.385055391,-15.87325,23.39807015,14.49475,1.258079861,23.3775,3.508239409,27.688,3.960783508,20.734,3.918296696,10.35625,3.523087912,AI,1
35248593,54.2,6.013318551,32.08571429,5.033439202,7.542857143,0.839825055,7.171428571,0.909810476,8.171428571,0.909810476,7.145142857,1.121775051,3.034571429,0.331268927,6.514285714,0.769839633,1.971428571,0.844671171,8.142857143,4.595854387,49.45257143,33.65442228,13.19771429,1.695734288,13.52857143,5.156664006,12.38485714,5.57223852,11.69742857,5.407057474,4.657142857,1.033519843,AI,1
35377886,62.7804878,6.837886548,43.46341463,5.319534002,4.073170732,0.512775513,7.170731707,1.187381604,8.170731707,1.187381604,8.01,0.719691668,7.951219512,1.396008587,3.073170732,0.512775513,1,0.662589156,12.29756098,4.00460027,21.50097561,29.96706109,13.80121951,1.994976857,15.15365854,3.963374859,17.52073171,4.696211442,12.29365854,4.00002729,4.914634146,0.916664413,AI,1
35551388,42.61538462,12.4600189,28.8,9.361459452,5,1.022816624,3.661538462,1.561822634,4.661538462,1.561822634,7.943538462,1.301971795,3.261538462,0.651080122,4.076923077,0.266469355,0.261538462,0.473186354,12.65846154,6.289231146,12.59769231,45.4497877,15.738,3.282916246,21.51846154,7.174997021,20.59692308,7.951667831,15.73692308,8.005325713,3.007692308,1.455737476,AI,1
35558229,64.21428571,10.88497373,44.1,10.7957002,6.114285714,0.964259259,7.471428571,1.203820449,8.471428571,1.203820449,8.644285714,1.696522133,5.521428571,2.376124868,4.1,0.795523188,4.857142857,1.456862718,11.65285714,7.1641712,26.09214286,52.34188885,14.96814286,2.925628281,16.01571429,7.593354909,17.11614286,8.979248027,13.88028571,8.201242584,5.435714286,1.525781834,AI,1
35941580,72.02857143,12.13138954,56.42857143,11.06160855,4.942857143,0.843220261,7.485714286,1.662552746,8.485714286,1.662552746,8.766,1.35863524,6.107142857,1.992652319,3.614285714,0.815788088,6.214285714,1.896559721,15.46142857,7.359101126,-0.991714286,54.22779,13.18585714,4.049603329,20.63285714,8.985205641,23.62071429,10.71895788,18.05514286,7.218225691,6.442857143,1.269259787,AI,1
35942782,67.90625,11.69230349,47.71875,8.811336359,6.71875,1.84109979,6.9375,1.999023199,7.9375,1.999023199,8.185625,1.501680179,3.8959375,0.849675892,4.8125,1.356408401,3.46875,1.952312331,13.903125,5.062946547,8.8403125,37.31610556,16.366875,2.25059775,19.890625,7.108109778,21.28125,7.730269542,17.8528125,7.912748904,5.515625,1.538487361,AI,1
36080377,86.72916667,16.58028395,64,13.21457529,8.666666667,2.460803843,9.833333333,2.054804668,10.83333333,2.054804668,9.490416667,1.251519008,3.376458333,0.474607248,7.4375,2.216474772,6.770833333,1.97103593,12.80833333,4.947382866,19.41645833,34.98190094,11.959375,2.357533498,21.39375,6.40235654,22.63770833,7.121573808,14.99333333,4.834194751,6.942708333,2.024742514,AI,1
36174865,66.15714286,15.51187169,50.38571429,12.53371779,4.685714286,1.271027224,8.742857143,2.328001683,9.742857143,2.328001683,7.420571429,1.187412416,9.123857143,2.906483046,4.428571429,1.153521671,7.614285714,2.08595889,9.141428571,3.703299411,45.726,26.09736885,12.06114286,2.069016704,11.77,4.043137042,12.95071429,4.771429651,13.90957143,4.86380346,6.1,2.284419276,AI,1
36174874,63.72857143,11.91148477,46.62857143,8.003876612,5.614285714,0.761443313,7.142857143,1.437117296,8.142857143,1.437117296,8.445285714,1.22241999,3.897857143,0.993150676,5.071428571,0.593330276,3.5,2.143095225,13.44285714,5.034440568,11.501,36.39282815,14.38071429,1.872285327,19.86571429,5.764667893,21.61057143,6.591196702,16.78885714,5.647755191,5.685714286,1.579266169,AI,1
36234951,121.7884615,36.79012019,96.44230769,29.9688386,5.923076923,1.253397749,15.57692308,6.401160213,16.57692308,6.401160213,9.454423077,1.407643166,7.677692308,2.460406951,3.942307692,1.246741315,12.76923077,6.175682412,10.95961538,4.242516471,38.98115385,27.63488589,9.765,1.574491982,16.74230769,5.467362821,18.56038462,6.168133667,11.69134615,3.771872637,8.899807692,4.180083957,AI,1
36559020,52.62857143,6.120624218,37.2,5.530693576,5.357142857,0.655432557,4.814285714,0.9455589,5.814285714,0.9455589,7.907857143,1.040970554,2.907142857,0.47277945,4.157142857,0.467079506,1.457142857,1.348922472,13.95285714,5.051611382,5.103,36.79406665,14.85371429,2.692420669,21.96428571,4.989761967,23.13371429,5.731108138,16.69285714,6.792614927,3.907142857,0.883551507,AI,1
36666899,81.475,6.659532641,60.45,6.355902768,9.425,1.376362961,8.35,0.9367497,9.35,0.9367497,9.6145,0.964331245,2.5875,0.234187425,8.35,1.370218961,6.275,0.894077737,15.3975,4.231281573,-0.5875,31.02678712,14.616,1.488381336,24.605,3.831576046,25.50225,4.894224396,22.1365,4.600783384,7.5,0.821583836,AI,1
36874110,89.57142857,19.12176047,70.46031746,14.58834651,5.031746032,1.356562579,9.444444444,2.659381583,10.44444444,2.659381583,9.167777778,0.98884002,5.384126984,1.674389379,3.507936508,0.923640414,7.26984127,2.001637022,12.54920635,4.422197723,16.16793651,31.93373119,12.97365079,2.105384858,18.82063492,4.926351518,21.91285714,5.387822963,15.57920635,5.237785883,4.21031746,1.609869331,AI,1
36897295,81.67692308,11.75271843,57.89230769,9.757242796,8.630769231,0.985576454,11.33846154,2.077549763,12.33846154,2.077549763,7.603538462,1.073787589,3.036461538,0.559154391,7.630769231,0.985576454,8.553846154,2.287294466,6.415384615,2.777504733,59.20676923,20.46217397,10.16415385,1.788077517,11.09076923,4.28509844,10.83430769,4.509563502,7.579538462,3.354940527,3.030769231,0.768999965,AI,1
36966427,77.2,20.09224879,59.67692308,17.51931478,3.846153846,0.980278912,11.13846154,3.436800494,12.13846154,3.436800494,7.712923077,1.321126236,5.015384615,2.66345529,3.323076923,0.704003765,10.06153846,4.128240165,8.524615385,2.900611647,48.49292308,21.18714463,8.920461538,1.947461804,10.24307692,3.460100898,12.11015385,3.643197029,8.735076923,2.970202336,4.911538462,1.724501472,AI,1
37060280,92.1627907,7.909165224,68.76744186,6.593997303,7.604651163,2.168908576,11.11627907,2.082142259,12.11627907,2.082142259,9.361860465,1.055557289,5.13372093,1.021581135,4.604651163,1.144034779,7.069767442,2.481516311,15.96511628,3.682572642,-0.37627907,29.2563123,12.10255814,1.830094791,20.58372093,5.21981601,22.10093023,5.599783556,17.36023256,4.036360604,8.61627907,1.384453588,AI,1
37200902,50.24285714,13.60717848,36.51428571,11.97108762,5.228571429,1.08458588,5.985714286,2.01063499,6.985714286,2.01063499,7.459142857,1.163003185,2.602571429,0.618157829,4.171428571,1.013782571,4.585714286,2.411240683,8.994285714,5.14134184,40.07585714,37.11087394,11.98557143,3.008221893,15.16714286,6.363124152,14.45642857,5.818369196,12.51071429,7.996247034,3.346428571,1.463418733,AI,1
37407255,46.14634146,10.77386398,30.34146341,8.86651623,6.975609756,1.456487671,6.365853659,2.161256382,7.365853659,2.161256382,6.757317073,0.877729956,2.107804878,0.550939385,5.975609756,1.456487671,4.414634146,2.230340778,7.47804878,3.269109836,52.84243902,24.58219659,9.51195122,2.041306635,12.7804878,4.558199233,9.868536585,3.469519234,12.78439024,3.862945956,4.195121951,1.400688197,AI,1
37794895,67.36842105,15.31497556,46.12280702,11.4693645,8.087719298,2.12157424,11.0877193,3.10223859,12.0877193,3.10223859,5.911929825,0.95250996,3.029649123,0.827284641,8.070175439,2.109790454,8.964912281,2.889575409,4.629824561,3.113353521,74.71719298,21.76222953,7.766140351,2.880420141,7.505263158,4.025855954,6.111578947,3.901413055,6.007368421,3.201823234,3.716491228,1.973470086,AI,1
38077486,41.85714286,7.563607821,28.3,5.537792237,7.585714286,2.81065756,4.3,1.397446651,5.3,1.397446651,6.609,1.029367559,3.405857143,1.349744413,7.571428571,2.78553113,3.957142857,1.418608113,8.637142857,5.722066845,41.47628571,41.81026706,14.64014286,4.002970145,19.06571429,6.660585253,15.04357143,6.42330045,8.122571429,7.332798859,2.307142857,0.911407299,AI,1
38199599,113.2833333,12.00845767,96.5,10.78502048,1.983333333,0.903542411,13.45,1.856744463,14.45,1.856744463,8.571666667,0.883595244,14.45,1.856744463,1.983333333,0.903542411,13.35,1.91333043,16.67833333,3.141236045,1.251166667,24.1207851,14.4825,1.49627273,18.62,3.27550505,21.70616667,4.38420996,20.47783333,5.009281083,12.40833333,1.829142938,AI,1
38254693,70.11864407,10.07612507,57.76271186,9.165778251,2.101694915,0.656000084,7.915254237,1.629059577,8.915254237,1.629059577,8.849152542,1.046926556,8.915254237,1.629059577,2.101694915,0.656000084,7.576271186,1.659113403,13.94067797,3.975821785,10.94745763,30.06750031,15.54,2.627732799,16.51355932,4.75727659,20.52305085,5.610724976,17.35762712,5.06067569,6.474576271,1.136541471,AI,1
